engine,code,r_work,r_free
torchref,1JAD,0.3719,0.4001
torchref,1JN9,0.5145,0.5329
torchref,1JU3,0.2375,0.2649
torchref,1K6D,0.2413,0.2859
torchref,1K7T,0.2724,0.3138
torchref,1L9X,0.216,0.2457
torchref,1LNZ,0.4466,0.4729
torchref,1M6E,0.2275,0.2431
torchref,1N0L,0.3158,0.3697
torchref,1N6J,0.3886,0.4195
torchref,1O4V,0.2019,0.2412
torchref,1O5T,0.321,0.3915
torchref,1O6D,0.2621,0.2955
torchref,1OBR,0.1944,0.2257
torchref,1OC0,0.2664,0.3377
torchref,1OE4,0.2572,0.2958
torchref,1OMW,0.2771,0.334
torchref,1OSC,0.2122,0.2591
torchref,1OY5,0.3177,0.3531
torchref,1P3C,0.189,0.2246
torchref,1P4X,0.3372,0.3612
torchref,1PG3,0.2273,0.2802
torchref,1PJR,0.3249,0.3562
torchref,1PXZ,0.2187,0.2473
torchref,1Q15,0.2497,0.3009
torchref,1QB5,0.1891,0.24
torchref,1QD9,0.2746,0.3296
torchref,1QJV,0.2336,0.2767
torchref,1QZN,0.2408,0.2905
torchref,1R1K,0.2856,0.3286
torchref,1R3U,0.2188,0.258
torchref,1RFX,0.3368,0.3845
torchref,1RHC,0.2184,0.246
torchref,1RJ1,0.2448,0.2796
torchref,1RJD,0.2405,0.2691
torchref,1RKG,0.2664,0.3332
torchref,1RZN,0.2371,0.2818
torchref,1S1C,0.3203,0.3874
torchref,1SO2,0.2494,0.2853
torchref,1SOT,0.3143,0.3527
torchref,1T3I,0.2295,0.2669
torchref,1TE5,0.3149,0.3542
torchref,1TGS,0.23,0.2834
torchref,1TML,0.2079,0.2443
torchref,1TVL,0.2455,0.2802
torchref,1U1I,0.2687,0.3224
torchref,1UEF,0.3719,0.3999
torchref,1UJK,0.288,0.3278
torchref,1UKV,0.3026,0.3418
torchref,1UTB,0.2295,0.2654
torchref,1UVQ,0.2997,0.3296
torchref,1V8Q,0.2896,0.3472
torchref,1VB3,0.2404,0.2681
torchref,1VCE,0.2571,0.3024
torchref,1VDD,0.2708,0.3094
torchref,1VER,0.237,0.2688
torchref,1VK0,0.2571,0.3027
torchref,1VLM,0.2748,0.3309
torchref,1VR4,0.2887,0.3453
torchref,1W2Y,0.2615,0.2921
torchref,1W8A,0.2175,0.2809
torchref,1WD8,0.2453,0.2967
torchref,1WDV,0.2708,0.3061
torchref,1WLZ,0.2729,0.2946
torchref,1WTJ,0.2475,0.274
torchref,1WTY,0.2755,0.319
torchref,1WU2,0.3182,0.3622
torchref,1WV8,0.3323,0.4323
torchref,1WW9,0.2668,0.3029
torchref,1X1Q,0.4031,0.4158
torchref,1X6O,0.276,0.2961
torchref,1XVS,0.2908,0.3195
torchref,1XX1,0.2441,0.2761
torchref,1Y7O,0.3094,0.346
torchref,1Y8Q,0.2304,0.263
torchref,1YEM,0.2473,0.2828
torchref,1YK3,0.2576,0.3062
torchref,1YMQ,0.2231,0.2596
torchref,1Z05,0.3188,0.3481
torchref,1Z3X,0.2536,0.2823
torchref,1ZEJ,0.2858,0.3162
torchref,1ZJ8,0.2425,0.2893
torchref,1ZKL,0.2433,0.266
torchref,1ZZ0,0.2223,0.2461
torchref,2A25,0.2804,0.3394
torchref,2A3V,0.4429,0.4716
torchref,2A9S,0.2233,0.2403
torchref,2ACJ,0.4663,0.494
torchref,2AE0,0.4516,0.4777
torchref,2AG0,0.2264,0.2807
torchref,2AHR,0.2914,0.3431
torchref,2AP2,0.5072,0.5407
torchref,2AQ4,0.3143,0.3447
torchref,2B2N,0.2937,0.3228
torchref,2B3X,0.3738,0.4125
torchref,2B5E,0.3944,0.406
torchref,2B7O,0.2667,0.303
torchref,2BON,0.2664,0.3158
torchref,2BTY,0.2956,0.3497
torchref,2C8X,0.3877,0.4237
torchref,2C90,0.3827,0.4396
torchref,2CB4,0.2508,0.2907
torchref,2CCH,0.311,0.3449
torchref,2CCM,0.2451,0.2808
torchref,2CKL,0.3126,0.3504
torchref,2CZV,0.2531,0.2922
torchref,2D0T,0.2334,0.2736
torchref,2D68,0.2818,0.2627
torchref,2DOB,0.5587,0.5909
torchref,2DQ6,0.2477,0.2681
torchref,2DRY,0.3163,0.4185
torchref,2DX6,0.289,0.3657
torchref,2E1M,0.4783,0.5503
torchref,2EO4,0.2716,0.3153
torchref,2EU9,0.2609,0.2921
torchref,2EXU,0.5038,0.4936
torchref,2F1F,0.2602,0.2888
torchref,2F2E,0.2818,0.3222
torchref,2F8L,0.2475,0.2662
torchref,2F9I,0.2364,0.2693
torchref,2F9Z,0.266,0.3355
torchref,2FEX,0.2963,0.3316
torchref,2FFF,0.235,0.2962
torchref,2FH9,0.3513,0.3946
torchref,2FTX,0.2851,0.3795
torchref,2G9W,0.402,0.416
torchref,2GA1,0.4897,0.5085
torchref,2GA9,0.2551,0.32
torchref,2GD9,0.3197,0.3441
torchref,2GT1,0.2846,0.3389
torchref,2GUH,0.3412,0.3629
torchref,2HXW,0.2705,0.2947
torchref,2I53,0.2285,0.2562
torchref,2I7H,0.2605,0.304
torchref,2IJE,0.2618,0.3075
torchref,2IO7,0.2239,0.2778
torchref,2IUC,0.2296,0.2767
torchref,2IVF,0.2867,0.3243
torchref,2IVM,0.1984,0.2241
torchref,2JAC,0.2421,0.2843
torchref,2JFN,0.251,0.2667
torchref,2JH3,0.2587,0.2963
torchref,2NLY,0.2209,0.2393
torchref,2NN4,0.2506,0.3086
torchref,2NTX,0.3455,0.3852
torchref,2NVN,0.3018,0.3434
torchref,2OD8,0.2843,0.3397
torchref,2OO2,0.235,0.2745
torchref,2OO3,0.2093,0.2523
torchref,2P0U,0.2197,0.2625
torchref,2P1L,0.2834,0.3434
torchref,2P38,0.3058,0.3481
torchref,2P62,0.2514,0.2861
torchref,2P8J,0.2788,0.3167
torchref,2P8Q,0.3273,0.3673
torchref,2PAV,0.2706,0.3021
torchref,2PJS,0.2622,0.3146
torchref,2PK9,0.3123,0.3673
torchref,2PN0,0.3648,0.4082
torchref,2PQN,0.3297,0.3437
torchref,2PQV,0.2652,0.3007
torchref,2PY2,0.2536,0.2922
torchref,2Q1Z,0.435,0.4589
torchref,2QCO,0.295,0.3119
torchref,2QE9,0.3243,0.365
torchref,2QH9,0.2767,0.3288
torchref,2QHL,0.2634,0.2784
torchref,2QKL,0.3075,0.3949
torchref,2QL3,0.2653,0.303
torchref,2QM7,0.2865,0.3283
torchref,2QML,0.3144,0.3534
torchref,2QOS,0.2964,0.3494
torchref,2QSV,0.2829,0.3392
torchref,2QYA,0.3059,0.3618
torchref,2R5F,0.2752,0.3257
torchref,2R6R,0.2567,0.3099
torchref,2RCC,0.2913,0.3253
torchref,2RH3,0.2316,0.2552
torchref,2V62,0.2499,0.2824
torchref,2VEF,0.2766,0.3221
torchref,2VUN,0.2241,0.2501
torchref,2VZB,0.235,0.2885
torchref,2W3X,0.2381,0.2758
torchref,2W9Y,0.2736,0.3083
torchref,2WDZ,0.2329,0.278
torchref,2WNH,0.237,0.262
torchref,2WP1,0.4505,0.4572
torchref,2X1C,0.2146,0.2421
torchref,2X26,0.4206,0.4814
torchref,2XD0,0.4226,0.4495
torchref,2XDO,0.2466,0.2915
torchref,2XN4,0.3713,0.3849
torchref,2XPI,0.2464,0.2947
torchref,2XPL,0.2568,0.3292
torchref,2XVS,0.3512,0.4333
torchref,2Y9W,0.2755,0.3319
torchref,2YEU,0.3553,0.3893
torchref,2YFA,0.3377,0.3766
torchref,2YGB,0.2652,0.3003
torchref,2YGK,0.3212,0.3529
torchref,2YJT,0.2762,0.3216
torchref,2YN0,0.2432,0.274
torchref,2Z1D,0.2374,0.2781
torchref,2Z1Z,0.2111,0.254
torchref,2Z7E,0.3229,0.3694
torchref,2ZIU,0.4606,0.5001
torchref,2ZME,0.3116,0.3441
torchref,2ZON,0.2347,0.2665
torchref,2ZUL,0.2616,0.2905
torchref,3A58,0.3393,0.3677
torchref,3ADO,0.2249,0.2545
torchref,3AMH,0.1946,0.2469
torchref,3AQG,0.2662,0.3268
torchref,3ATQ,0.2389,0.2819
torchref,3AV4,0.3215,0.3663
torchref,3B2D,0.2904,0.354
torchref,3B8I,0.2593,0.3063
torchref,3BCI,0.2371,0.2965
torchref,3BGU,0.3206,0.3594
torchref,3BJ6,0.3328,0.3631
torchref,3BNK,0.2383,0.2932
torchref,3BVQ,0.3283,0.3753
torchref,3C7J,0.5214,0.5587
torchref,3CAX,0.2236,0.236
torchref,3CB0,0.2497,0.2761
torchref,3CB5,0.266,0.3036
torchref,3CBM,0.2533,0.2859
torchref,3CGG,0.2822,0.334
torchref,3CMQ,0.2258,0.2625
torchref,3CQO,0.2289,0.2775
torchref,3CU3,0.4146,0.4235
torchref,3CXM,0.2428,0.2623
torchref,3D1M,0.2706,0.2892
torchref,3D49,0.3572,0.3594
torchref,3DEE,0.3515,0.4392
torchref,3DIW,0.3802,0.4174
torchref,3DJD,0.2562,0.2951
torchref,3DJN,0.2355,0.2265
torchref,3DLA,0.2126,0.2586
torchref,3DXI,0.2923,0.35
torchref,3E7P,0.2437,0.2927
torchref,3E8S,0.2694,0.2972
torchref,3E8V,0.2617,0.2883
torchref,3e+98,0.3774,0.4199
torchref,3e+99,0.3095,0.3201
torchref,3EC1,0.3364,0.3859
torchref,3ED4,0.2876,0.3302
torchref,3EFY,0.2721,0.3045
torchref,3EUS,0.2576,0.2993
torchref,3FBI,0.3095,0.3468
torchref,3FJU,0.2929,0.3103
torchref,3FKK,0.2306,0.2568
torchref,3FPR,0.2683,0.2991
torchref,3FVE,0.2658,0.2999
torchref,3G39,0.2289,0.2452
torchref,3G3O,0.2574,0.306
torchref,3G6L,0.2678,0.3149
torchref,3G85,0.2888,0.3421
torchref,3GF6,0.2898,0.3426
torchref,3GLR,0.2876,0.3266
torchref,3GM5,0.3063,0.3894
torchref,3GMV,0.3331,0.379
torchref,3GQU,0.3522,0.3576
torchref,3GR5,0.2883,0.3236
torchref,3GXQ,0.3713,0.4
torchref,3H1T,0.2666,0.3168
torchref,3H6E,0.2667,0.3211
torchref,3H6R,0.2348,0.2777
torchref,3H7O,0.2258,0.256
torchref,3HBC,0.2887,0.3341
torchref,3HHC,0.3586,0.4243
torchref,3HL0,0.3206,0.3572
torchref,3HST,0.2396,0.2869
torchref,3HTK,0.3772,0.4246
torchref,3HTV,0.2947,0.3631
torchref,3I38,0.3231,0.3658
torchref,3IC8,0.2976,0.3513
torchref,3IHU,0.351,0.4127
torchref,3IUG,0.2565,0.2941
torchref,3IVB,0.3949,0.4868
torchref,3JST,0.2467,0.2864
torchref,3JWH,0.2977,0.3359
torchref,3KFW,0.3343,0.3798
torchref,3KGR,0.2607,0.3166
torchref,3KKD,0.3431,0.4026
torchref,3KKE,0.2408,0.2941
torchref,3KOL,0.3085,0.3709
torchref,3KXR,0.3694,0.4362
torchref,3KZP,0.3395,0.3909
torchref,3L1W,0.2432,0.2696
torchref,3L2H,0.2924,0.3212
torchref,3L6F,0.304,0.332
torchref,3LLI,0.3095,0.3111
torchref,3LOC,0.3045,0.3452
torchref,3LS0,0.2321,0.2393
torchref,3LW3,0.252,0.268
torchref,3M1T,0.3562,0.37
torchref,3M91,0.4841,0.4665
torchref,3MB2,0.4234,0.4382
torchref,3MKR,0.2445,0.2697
torchref,3ML3,0.2703,0.3079
torchref,3MML,0.2761,0.3193
torchref,3MQ2,0.2992,0.3444
torchref,3MV2,0.2581,0.3071
torchref,3MYU,0.2482,0.2973
torchref,3N39,0.2336,0.2886
torchref,3N55,0.2939,0.3042
torchref,3N5L,0.2756,0.3112
torchref,3N74,0.2263,0.2729
torchref,3N9U,0.2511,0.2838
torchref,3NJE,0.27,0.293
torchref,3NO8,0.2572,0.3201
torchref,3OAP,0.2504,0.2601
torchref,3OC7,0.2222,0.2506
torchref,3OEC,0.2531,0.2939
torchref,3OFJ,0.2657,0.3296
torchref,3OOQ,0.254,0.2981
torchref,3P86,0.2526,0.2968
torchref,3PFY,0.3438,0.3818
torchref,3PPU,0.227,0.2647
torchref,3PZ8,0.2852,0.323
torchref,3QC1,0.3623,0.3906
torchref,3QKL,0.2643,0.297
torchref,3QLA,0.3501,0.383
torchref,3QNM,0.2798,0.3087
torchref,3QTA,0.3345,0.3607
torchref,3QVJ,0.2666,0.3112
torchref,3R0Q,0.2705,0.3312
torchref,3R6B,0.4846,0.52
torchref,3RAZ,0.2727,0.3348
torchref,3RLE,0.4518,0.4945
torchref,3RQ4,0.2823,0.3256
torchref,3RST,0.2157,0.2494
torchref,3SF5,0.225,0.2904
torchref,3SHW,0.2581,0.2977
torchref,3SOL,0.2936,0.336
torchref,3SUZ,0.4124,0.4592
torchref,3T0Q,0.2999,0.3498
torchref,3T9O,0.2565,0.3102
torchref,3TCO,0.2339,0.2891
torchref,3THF,0.2934,0.3054
torchref,3TIX,0.3383,0.3883
torchref,3TSZ,0.2732,0.3248
torchref,3TU7,0.4141,0.4975
torchref,3TVA,0.2567,0.2752
torchref,3U1D,0.3075,0.3531
torchref,3U2A,0.3315,0.3552
torchref,3U66,0.3376,0.4224
torchref,3U9L,0.2575,0.3053
torchref,3UN9,0.3434,0.3955
torchref,3UNG,0.316,0.3512
torchref,3UTN,0.2384,0.271
torchref,3UVO,0.2499,0.3414
torchref,3V70,0.24,0.3103
torchref,3VD8,0.5237,0.5741
torchref,3VEP,0.5101,0.5091
torchref,3VFO,0.3226,0.3589
torchref,3VFP,0.3612,0.398
torchref,3VHL,0.3215,0.3845
torchref,3VPB,0.2664,0.2975
torchref,3VRJ,0.3557,0.4031
torchref,3VSM,0.2346,0.2777
torchref,3VST,0.2225,0.2517
torchref,3VUQ,0.3003,0.3327
torchref,3VYN,0.224,0.269
torchref,3W0L,0.3443,0.3951
torchref,3W3T,0.2841,0.3474
torchref,3W3W,0.2553,0.2907
torchref,3W56,0.2655,0.3076
torchref,3W8W,0.2691,0.3331
torchref,3WNV,0.2578,0.3029
torchref,3WTQ,0.279,0.3083
torchref,3WW1,0.2225,0.2672
torchref,3X0X,0.2209,0.2745
torchref,3ZH9,0.2524,0.2807
torchref,3ZIE,0.2553,0.3094
torchref,4AK1,0.411,0.4359
torchref,4ALY,0.2326,0.2681
torchref,4AOM,0.27,0.3235
torchref,4AUP,0.2616,0.3302
torchref,4B18,0.2362,0.2746
torchref,4BU1,0.3487,0.4263
torchref,4BVE,0.2795,0.3182
torchref,4BX9,0.2714,0.3173
torchref,4C1S,0.2452,0.2872
torchref,4C6R,0.2816,0.3257
torchref,4CE5,0.2358,0.2545
torchref,4CGB,0.5249,0.5723
torchref,4CH9,0.244,0.2646
torchref,4CKT,0.3909,0.3518
torchref,4CLF,0.3049,0.3412
torchref,4CSO,0.2364,0.3079
torchref,4D51,0.2684,0.313
torchref,4DA2,0.2502,0.295
torchref,4DOV,0.3304,0.3398
torchref,4EOY,0.3768,0.4428
torchref,4EWI,0.3756,0.432
torchref,4EX5,0.2497,0.2848
torchref,4F0F,0.2991,0.3368
torchref,4F27,0.2852,0.3324
torchref,4FC4,0.2146,0.2509
torchref,4FE9,0.247,0.2797
torchref,4FIX,0.239,0.283
torchref,4FYU,0.2662,0.3015
torchref,4G3H,0.3341,0.3851
torchref,4GMV,0.2652,0.324
torchref,4H9D,0.3412,0.3925
torchref,4HIA,0.2877,0.3416
torchref,4HJW,0.2565,0.2999
torchref,4HKA,0.2884,0.3122
torchref,4HUJ,0.2658,0.3165
torchref,4ICH,0.268,0.3225
torchref,4IDI,0.2844,0.3176
torchref,4JGX,0.2569,0.2975
torchref,4JHN,0.2164,0.25
torchref,4JX2,0.3761,0.4267
torchref,4K36,0.3039,0.3419
torchref,4KH9,0.267,0.3095
torchref,4KYQ,0.2592,0.3266
torchref,4L7Z,0.2933,0.3361
torchref,4L9U,0.5296,0.5362
torchref,4LD7,0.2834,0.3272
torchref,4LZ2,0.2818,0.3282
torchref,4MAA,0.2396,0.2784
torchref,4ME9,0.2901,0.3354
torchref,4MG5,0.2587,0.2913
torchref,4MG6,0.2489,0.317
torchref,4MJG,0.2749,0.3273
torchref,4N39,0.3149,0.3524
torchref,4N5X,0.3524,0.424
torchref,4NPJ,0.3303,0.3501
torchref,4NUF,0.3809,0.4312
torchref,4NWZ,0.2734,0.3127
torchref,4O62,0.4031,0.44
torchref,4O92,0.4483,0.4621
torchref,4OC8,0.413,0.4511
torchref,4OF8,0.2637,0.3021
torchref,4OFF,0.4754,0.5304
torchref,4OX3,0.2725,0.3162
torchref,4PDE,0.2634,0.3355
torchref,4PFS,0.2624,0.3305
torchref,4PQZ,0.2837,0.3166
torchref,4PRA,0.2694,0.3087
torchref,4PSI,0.4,0.4542
torchref,4PV4,0.2489,0.2794
torchref,4Q13,0.2744,0.3139
torchref,4Q63,0.3571,0.4151
torchref,4QH8,0.2436,0.2889
torchref,4QKO,0.2906,0.3383
torchref,4QN8,0.2841,0.3295
torchref,4QQR,0.259,0.319
torchref,4QTP,0.2524,0.3
torchref,4QXA,0.2842,0.35
torchref,4R10,0.2323,0.2535
torchref,4RHO,0.3412,0.3867
torchref,4RK2,0.4374,0.4954
torchref,4RO5,0.3838,0.4194
torchref,4RQM,0.3178,0.3334
torchref,4TWL,0.2444,0.3021
torchref,4U7A,0.2357,0.2648
torchref,4UCI,0.4742,0.4835
torchref,4UDA,0.2579,0.2884
torchref,4UDP,0.2255,0.2744
torchref,4UWX,0.2891,0.3288
torchref,4UYI,0.2928,0.3005
torchref,4V15,0.2342,0.2617
torchref,4W2R,0.2624,0.3147
torchref,4WAL,0.3454,0.3853
torchref,4WIP,0.2836,0.3364
torchref,4WWM,0.2652,0.3128
torchref,4X3E,0.2438,0.2915
torchref,4XLG,0.2623,0.2826
torchref,4ZSF,0.4244,0.4408
torchref,4ZV9,0.2528,0.2871
torchref,5A0T,0.2399,0.2621
torchref,5AA5,0.2921,0.3437
torchref,5AD0,0.4016,0.4449
torchref,5B5I,0.4619,0.5184
torchref,5B5Q,0.2461,0.2871
torchref,5BOV,0.2396,0.2677
torchref,5BV6,0.4154,0.4549
torchref,5C5V,0.3711,0.3931
torchref,5C7F,0.3049,0.3494
torchref,5C8H,0.3075,0.3429
torchref,5CVR,0.288,0.2908
torchref,5D5H,0.2317,0.2715
torchref,5DAY,0.3449,0.4084
torchref,5DBE,0.263,0.3108
torchref,5DRM,0.2458,0.274
torchref,5000000000000000.0,0.2697,0.3243
torchref,5EBB,0.2964,0.3467
torchref,5EG2,0.2471,0.2629
torchref,5EGE,0.2424,0.28
torchref,5ETA,0.2853,0.3342
torchref,5G09,0.2361,0.2781
torchref,5G23,0.2523,0.2861
torchref,5G4I,0.2412,0.2569
torchref,5GHR,0.318,0.3681
torchref,5GJM,0.3435,0.3792
torchref,5GKV,0.2258,0.2795
torchref,5GOX,0.5049,0.5688
torchref,5GZI,0.2544,0.3101
torchref,5H5Y,0.3175,0.3684
torchref,5HRJ,0.2922,0.3308
torchref,5I2H,0.2668,0.2819
torchref,5I47,0.2929,0.3346
torchref,5I9E,0.319,0.3697
torchref,5IAW,0.3125,0.369
torchref,5IQM,0.2993,0.3256
torchref,5IY4,0.3402,0.3734
torchref,5IYX,0.2738,0.3363
torchref,5J0A,0.3931,0.4215
torchref,5J4A,0.2567,0.3129
torchref,5J9K,0.3309,0.3697
torchref,5JD9,0.255,0.2932
torchref,5JHO,0.2631,0.3211
torchref,5JI5,0.2401,0.3052
torchref,5JTA,0.2288,0.2703
torchref,5K2X,0.3694,0.3875
torchref,5K6S,0.2805,0.2969
torchref,5LTD,0.2643,0.3119
torchref,5LU2,0.2866,0.3339
torchref,5LW0,0.2419,0.2746
torchref,5ME9,0.2868,0.3437
torchref,5MLK,0.2434,0.2792
torchref,5MLZ,0.3005,0.3291
torchref,5MXY,0.3489,0.3687
torchref,5N6H,0.2516,0.2804
torchref,5N8R,0.3348,0.3766
torchref,5NTB,0.2244,0.2379
torchref,5O6B,0.4222,0.4566
torchref,5OF1,0.2993,0.3497
torchref,5OF9,0.2842,0.3086
torchref,5OMB,0.4059,0.4474
torchref,5OU8,0.3657,0.3874
torchref,5Q1D,0.3666,0.4127
torchref,5Q1H,0.3478,0.4023
torchref,5SVE,0.3235,0.3588
torchref,5T0K,0.3245,0.3735
torchref,5T0M,0.3077,0.3762
torchref,5T1G,0.2881,0.2947
torchref,5TDY,0.4424,0.4974
torchref,5TJA,0.2553,0.3211
torchref,5TLD,0.2515,0.3108
torchref,5TM9,0.2667,0.3215
torchref,5TTA,0.2776,0.3195
torchref,5TV7,0.2547,0.2937
torchref,5U6K,0.2535,0.2934
torchref,5UQP,0.4666,0.5029
torchref,5UV4,0.2518,0.3053
torchref,5UX5,0.2593,0.3095
torchref,5UXG,0.2439,0.2834
torchref,5UZU,0.2544,0.3133
torchref,5V8W,0.3207,0.3621
torchref,5VIA,0.2675,0.2882
torchref,5VLB,0.2427,0.3003
torchref,5VQG,0.3687,0.4016
torchref,5WB4,0.2936,0.3359
torchref,5WJQ,0.5514,0.5979
torchref,5WRR,0.3147,0.3573
torchref,5WWW,0.3585,0.3218
torchref,5X6S,0.2186,0.2573
torchref,5XG9,0.276,0.3059
torchref,5XHW,0.258,0.2817
torchref,5XMZ,0.2742,0.328
torchref,5XRW,0.3999,0.4557
torchref,5XUK,0.2753,0.3101
torchref,5XUQ,0.2743,0.3568
torchref,5XVW,0.2512,0.2814
torchref,5Y9I,0.2828,0.3242
torchref,5YAY,0.2877,0.3179
torchref,5Z6D,0.2374,0.2799
torchref,5Z6V,0.2532,0.3085
torchref,5Z8L,0.2874,0.3604
torchref,5ZOO,0.236,0.2515
torchref,6A0E,0.2387,0.3111
torchref,6A93,0.4824,0.4952
torchref,6AF3,0.4219,0.4595
torchref,6AGI,0.2857,0.3267
torchref,6B8Q,0.4263,0.4732
torchref,6CGO,0.3631,0.4046
torchref,6COK,0.2312,0.2892
torchref,6CQL,0.3817,0.408
torchref,6CW5,0.315,0.3517
torchref,6D2V,0.2553,0.2958
torchref,6D97,0.2035,0.2552
torchref,6DDT,0.246,0.2974
torchref,6DF3,0.2497,0.3126
torchref,6E0M,0.2781,0.2956
torchref,6EC7,0.3072,0.3479
torchref,6EUS,0.2607,0.3019
torchref,6EWJ,0.2608,0.308
torchref,6EYS,0.2386,0.2852
torchref,6F1S,0.2699,0.2813
torchref,6FJU,0.3493,0.3694
torchref,6FOK,0.2546,0.2834
torchref,6FX6,0.3026,0.3777
torchref,6GBS,0.3736,0.4232
torchref,6GP7,0.2912,0.3137
torchref,6GXS,0.2545,0.2913
torchref,6HFG,0.2844,0.3221
torchref,6I1R,0.2491,0.2865
torchref,6I50,0.2169,0.2285
torchref,6IIW,0.4297,0.4304
torchref,6IQJ,0.2572,0.3344
torchref,6IR8,0.4849,0.4625
torchref,6J17,0.2952,0.326
torchref,6J72,0.332,0.3784
torchref,6J7Y,0.2442,0.2788
torchref,6JC4,0.2479,0.3013
torchref,6JJW,0.515,0.5313
torchref,6JZA,0.2957,0.3623
torchref,6K6R,0.2568,0.2718
torchref,6L8E,0.4577,0.4852
torchref,6L9F,0.3437,0.3948
torchref,6LKG,0.2431,0.2879
torchref,6M20,0.4262,0.4582
torchref,6N5U,0.2452,0.2937
torchref,6O6N,0.2633,0.3007
torchref,6OHI,0.4945,0.5589
torchref,6PEU,0.3147,0.3497
torchref,6PJQ,0.3229,0.3993
torchref,6PNP,0.2773,0.3049
torchref,6PUP,0.2824,0.3402
torchref,6R0L,0.3879,0.3905
torchref,6R6T,0.2375,0.297
torchref,6RFT,0.288,0.3273
torchref,6RPT,0.3497,0.4023
torchref,6RR0,0.4166,0.4425
torchref,6RSN,0.2644,0.2985
torchref,6S2P,0.328,0.3946
torchref,6SRB,0.2839,0.3078
torchref,6SXW,0.3125,0.4374
torchref,6T80,0.2919,0.3608
torchref,6TCT,0.3206,0.3562
torchref,6TT5,0.2596,0.2956
torchref,6TWJ,0.2525,0.2839
torchref,6U2D,0.294,0.3317
torchref,6U75,0.2574,0.2955
torchref,6UB7,0.2391,0.2577
torchref,6V7M,0.4107,0.4545
torchref,6VD8,0.3053,0.3654
torchref,6VHI,0.2028,0.2058
torchref,6VPT,0.2745,0.3153
torchref,6VS7,0.4885,0.521
torchref,6W9K,0.2511,0.2531
torchref,6WT6,0.276,0.3116
torchref,6XZ6,0.251,0.3024
torchref,6YFV,0.4283,0.4604
torchref,6Z1S,0.2654,0.3092
torchref,6Z3U,0.4336,0.4691
torchref,6ZH1,0.3436,0.4003
torchref,6ZUW,0.357,0.405
torchref,7AUI,0.2861,0.3197
torchref,7BV5,0.3176,0.3633
torchref,7BW1,0.2931,0.3315
torchref,7C7E,0.4088,0.4565
torchref,7CFD,0.4067,0.4591
torchref,7CWW,0.2826,0.3282
torchref,7D86,0.3221,0.3501
torchref,7DUF,0.4392,0.4672
torchref,7E2E,0.4125,0.4802
torchref,7EWF,0.3401,0.3639
torchref,7F9K,0.3785,0.4288
torchref,7F9M,0.3,0.3401
torchref,7FHR,0.2657,0.3132
torchref,7JI4,0.3378,0.3833
torchref,7JN9,0.5626,0.5152
torchref,7K3J,0.314,0.3287
torchref,7KQ0,0.2976,0.3481
torchref,7LF4,0.2709,0.3119
