engine,code,r_work,r_free
ml_full,5IAW,0.3124,0.3641
ml_full,5IQM,0.2997,0.326
ml_full,5IY4,0.3435,0.372
ml_full,5IYX,0.2774,0.3339
ml_full,5J0A,0.3934,0.4209
ml_full,5J4A,0.257,0.3171
ml_full,5J9K,0.331,0.3686
ml_full,5JD9,0.2583,0.2973
ml_full,5JHO,0.2713,0.3273
ml_full,5JI5,0.2414,0.3072
ml_full,5JTA,0.2293,0.2684
ml_full,5K2X,0.3692,0.3878
ml_full,5K6S,0.2825,0.2985
ml_full,5LTD,0.2784,0.3283
ml_full,5LU2,0.2861,0.3348
ml_full,5LW0,0.2429,0.2766
ml_full,5ME9,0.2884,0.3453
ml_full,5MLK,0.2442,0.2803
ml_full,5MLZ,0.3018,0.3291
ml_full,5MXY,0.35,0.3698
ml_full,5N6H,0.25,0.2775
ml_full,5N8R,0.3374,0.3796
ml_full,5NTB,0.2241,0.2352
ml_full,5O51,0.2777,0.3368
ml_full,5O6B,0.4283,0.4614
ml_full,5OF1,0.3,0.3489
ml_full,5OF9,0.2852,0.3088
ml_full,5OMB,0.4085,0.4471
ml_full,5OU8,0.3664,0.3863
ml_full,5Q1D,0.3642,0.4076
ml_full,5Q1H,0.3494,0.4016
ml_full,5SVE,0.3291,0.3659
ml_full,5T0K,0.3268,0.3711
ml_full,5T0M,0.3086,0.3734
ml_full,5T1G,0.2887,0.2972
ml_full,5T6J,0.3104,0.3894
ml_full,5TDY,0.4499,0.4968
ml_full,5TJA,0.2556,0.3173
ml_full,5TLD,0.2549,0.3114
ml_full,5TM9,0.2664,0.3294
ml_full,5TTA,0.2765,0.3146
ml_full,5TV7,0.2542,0.2903
ml_full,5U6K,0.2474,0.2894
ml_full,5UQP,0.4699,0.5143
ml_full,5UV4,0.251,0.3097
ml_full,5UX5,0.2615,0.309
ml_full,5UXG,0.2429,0.2836
ml_full,5UZU,0.2547,0.3153
ml_full,5V8W,0.3217,0.3656
ml_full,5VIA,0.2687,0.2873
ml_full,5VLB,0.245,0.3003
ml_full,5VQG,0.3871,0.4192
ml_full,5WB4,0.2949,0.338
ml_full,5WJQ,0.5549,0.5927
ml_full,5WRR,0.3149,0.3576
ml_full,5WWW,0.3586,0.3227
ml_full,5X6S,0.2202,0.2577
ml_full,5XG9,0.2765,0.3065
ml_full,5XHW,0.2547,0.2792
ml_full,5XMZ,0.2758,0.3317
ml_full,5XRW,0.4017,0.4529
ml_full,5XUK,0.2743,0.3058
ml_full,5XUQ,0.2822,0.3618
ml_full,5XVW,0.2516,0.2829
ml_full,5Y9I,0.2863,0.3275
ml_full,5YAY,0.2883,0.3174
ml_full,5Z6D,0.2386,0.284
ml_full,5Z6V,0.2536,0.3097
ml_full,5Z8L,0.2866,0.3671
ml_full,5ZOO,0.2398,0.2587
ml_full,6A0E,0.2398,0.3114
ml_full,6A93,0.4802,0.4871
ml_full,6AF3,0.425,0.458
ml_full,6AGI,0.2946,0.337
ml_full,6AL9,0.2401,0.2856
ml_full,6B8Q,0.4313,0.4776
ml_full,6CGO,0.3654,0.4073
ml_full,6COK,0.2314,0.2853
ml_full,6CQL,0.3817,0.4076
ml_full,6CW5,0.3148,0.3493
ml_full,6D2V,0.255,0.2944
ml_full,6D97,0.2045,0.2534
ml_full,6DDT,0.2466,0.2967
ml_full,6DF3,0.2505,0.3112
ml_full,6E0M,0.2792,0.2944
ml_full,6EC7,0.3072,0.3497
ml_full,6EUS,0.2615,0.3032
ml_full,6EWJ,0.262,0.3081
ml_full,6EYS,0.2401,0.2842
ml_full,6F1S,0.2721,0.2751
ml_full,6FJU,0.349,0.3684
ml_full,6FOK,0.2551,0.285
ml_full,6FX6,0.2991,0.3702
ml_full,6GBS,0.375,0.4253
ml_full,6GP7,0.2958,0.3154
ml_full,6GXS,0.2548,0.2908
ml_full,6HFG,0.2836,0.3229
ml_full,6HR7,0.2314,0.2859
ml_full,6I1R,0.2477,0.2845
ml_full,6I50,0.2178,0.2317
ml_full,6IIW,0.4283,0.4327
ml_full,6ILR,0.2527,0.2961
ml_full,6IQJ,0.2614,0.3358
ml_full,6IR8,0.4836,0.4681
ml_full,6J17,0.289,0.3197
ml_full,6J72,0.3315,0.3782
ml_full,6J7Y,0.2437,0.2803
ml_full,6JC4,0.2475,0.3007
ml_full,6JJW,0.5223,0.5193
ml_full,6JZA,0.3141,0.3483
ml_full,6K6R,0.2622,0.276
ml_full,6L8E,0.4577,0.4866
ml_full,6L9F,0.3486,0.3962
ml_full,6LKG,0.2437,0.2884
ml_full,6M20,0.4318,0.465
ml_full,6N5U,0.2477,0.296
ml_full,6O6N,0.2635,0.2986
ml_full,6OAE,0.2819,0.3215
ml_full,6OHI,0.5171,0.5888
ml_full,6PEU,0.338,0.3723
ml_full,6PJQ,0.3229,0.4244
ml_full,6PNP,0.2776,0.3058
ml_full,6PUP,0.2838,0.3466
ml_full,6R0L,0.3864,0.3873
ml_full,6R6T,0.238,0.2939
ml_full,6RFT,0.2944,0.3284
ml_full,6RPT,0.3549,0.4029
ml_full,6RR0,0.4199,0.4468
ml_full,6RSN,0.2649,0.2983
ml_full,6S2P,0.331,0.3982
ml_full,6SRB,0.2844,0.308
ml_full,6SXW,0.3042,0.4321
ml_full,6T80,0.3003,0.3642
ml_full,6TCT,0.3204,0.3579
ml_full,6TT5,0.2601,0.2965
ml_full,6TWJ,0.2533,0.2825
ml_full,6U2D,0.2901,0.3322
ml_full,6U75,0.2609,0.3001
ml_full,6UB7,0.2399,0.2605
ml_full,6V7M,0.4745,0.4662
ml_full,6VD8,0.3082,0.3626
ml_full,6VHI,0.2054,0.2169
ml_full,6VPT,0.2936,0.3291
ml_full,6VS7,0.4924,0.5187
ml_full,6W9K,0.2515,0.2536
ml_full,6WT6,0.3188,0.3449
ml_full,6XZ6,0.2568,0.3067
ml_full,6YFV,0.4296,0.4643
ml_full,6Z1S,0.2676,0.3108
ml_full,6Z3U,0.4473,0.4701
ml_full,6ZH1,0.3446,0.4053
ml_full,6ZUW,0.3559,0.3994
ml_full,7AUI,0.2875,0.3279
ml_full,7BV5,0.3277,0.3698
ml_full,7BW1,0.289,0.3088
ml_full,7C7E,0.4093,0.4565
ml_full,7CFD,0.4065,0.4656
ml_full,7CWW,0.2848,0.3267
ml_full,7D86,0.3216,0.3463
ml_full,7DUF,0.4444,0.4784
ml_full,7E2E,0.4136,0.4839
ml_full,7EWF,0.3414,0.3631
ml_full,7F9K,0.379,0.4248
ml_full,7F9M,0.3005,0.3358
ml_full,7FHR,0.2654,0.3133
ml_full,7JI4,0.3376,0.3712
ml_full,7JN9,0.5676,0.5366
ml_full,7K3J,0.3152,0.3252
ml_full,7KQ0,0.2934,0.3447
ml_full,7LF4,0.2773,0.3134
nll_beta,1A0F,0.216,0.2473
nll_beta,1A46,0.4102,0.4
nll_beta,1A4I,0.317,0.3824
nll_beta,1A7V,0.2355,0.3184
nll_beta,1AJ6,0.2995,0.3449
nll_beta,1AK5,0.2026,0.2291
nll_beta,1ANU,0.196,0.2721
nll_beta,1APX,0.2394,0.3045
nll_beta,1AQZ,0.2273,0.2688
nll_beta,1AT0,0.2724,0.346
nll_beta,1B9K,0.2201,0.2858
nll_beta,1BIA,0.2815,0.3641
nll_beta,1BM7,0.2027,0.2467
nll_beta,1BQG,0.2104,0.2443
nll_beta,1BX0,0.224,0.2885
nll_beta,1BXE,0.3236,0.3297
nll_beta,1BYW,0.2505,0.2704
nll_beta,1C3F,0.2503,0.3226
nll_beta,1CI0,0.2499,0.2904
nll_beta,1CSM,0.2062,0.2523
nll_beta,1DAW,0.2479,0.3112
nll_beta,1DLM,0.218,0.2749
nll_beta,1DQ3,0.323,0.3907
nll_beta,1DQ8,0.2046,0.299
nll_beta,1E79,0.3221,0.3767
nll_beta,1EJ1,0.2727,0.3358
nll_beta,1EJH,0.2598,0.3117
nll_beta,1ETE,0.3032,0.3854
nll_beta,1EZW,0.2319,0.2472
nll_beta,1F97,0.2371,0.2731
nll_beta,1FG3,0.2434,0.3098
nll_beta,1FIO,0.3791,0.4316
nll_beta,1FKM,0.2644,0.3128
nll_beta,1FSI,0.2757,0.3184
nll_beta,1GHW,0.3317,0.421
nll_beta,1GPQ,0.2389,0.2894
nll_beta,1GQ8,0.2279,0.2586
nll_beta,1GQ9,0.3761,0.3785
nll_beta,1GUI,0.2729,0.3145
nll_beta,1GYJ,0.2668,0.3327
nll_beta,1H8V,0.2336,0.288
nll_beta,1HN0,0.239,0.2861
nll_beta,1HNO,0.22,0.257
nll_beta,1HTN,0.1846,0.2104
nll_beta,1I1N,0.2482,0.2847
nll_beta,1I3A,0.2617,0.3451
nll_beta,1IDQ,0.194,0.2291
nll_beta,1IKN,0.3498,0.4041
nll_beta,1ITK,0.2426,0.2975
nll_beta,1J3P,0.2335,0.288
nll_beta,1J53,0.2799,0.3213
nll_beta,1J5W,0.2595,0.3271
nll_beta,1J8B,0.381,0.4314
nll_beta,1JAC,0.2422,0.3256
nll_beta,1JAD,0.3438,0.425
nll_beta,1JN9,0.4448,0.5091
nll_beta,1JU3,0.2389,0.268
nll_beta,1K6D,0.2365,0.287
nll_beta,1K7T,0.2671,0.3217
nll_beta,1L9X,0.2173,0.2497
nll_beta,1LNZ,0.4181,0.4766
nll_beta,1M6E,0.2324,0.2617
nll_beta,1N0L,0.3057,0.3797
nll_beta,1N6J,0.3824,0.438
nll_beta,1O4V,0.2017,0.2522
nll_beta,1O5T,0.3226,0.4001
nll_beta,1O6D,0.2671,0.3128
nll_beta,1OBR,0.199,0.2253
nll_beta,1OC0,0.261,0.3535
nll_beta,1OE4,0.2546,0.3
nll_beta,1OMW,0.2688,0.3499
nll_beta,1OSC,0.2132,0.2708
nll_beta,1OY5,0.3173,0.3591
nll_beta,1P3C,0.1898,0.2233
nll_beta,1P4X,0.3469,0.3879
nll_beta,1PG3,0.2146,0.2814
nll_beta,1PJR,0.3344,0.3898
nll_beta,1PXZ,0.2165,0.254
nll_beta,1Q15,0.2423,0.3108
nll_beta,1QB5,0.1944,0.2464
nll_beta,1QD9,0.2775,0.346
nll_beta,1QJV,0.2363,0.2845
nll_beta,1QZN,0.2449,0.3033
nll_beta,1R1K,0.2767,0.3651
nll_beta,1R3U,0.2135,0.2632
nll_beta,1RFX,0.3383,0.3847
nll_beta,1RHC,0.2171,0.2446
nll_beta,1RJ1,0.2438,0.2845
nll_beta,1RJD,0.237,0.2784
nll_beta,1RKG,0.2582,0.3292
nll_beta,1RZN,0.2297,0.2774
nll_beta,1S1C,0.3753,0.4251
nll_beta,1SO2,0.2407,0.2929
nll_beta,1SOT,0.3177,0.373
nll_beta,1T3I,0.2289,0.2738
nll_beta,1TE5,0.3035,0.3629
nll_beta,1TGS,0.2433,0.3
nll_beta,1TML,0.1851,0.255
nll_beta,1TVL,0.2453,0.2795
nll_beta,1U1I,0.2571,0.3438
nll_beta,1UEF,0.335,0.3883
nll_beta,1UJK,0.2868,0.3344
nll_beta,1UKV,0.3041,0.3532
nll_beta,1UTB,0.2255,0.2709
nll_beta,1UVQ,0.3,0.3473
nll_beta,1V8Q,0.2585,0.3518
nll_beta,1VB3,0.2363,0.2756
nll_beta,1VCE,0.2553,0.3064
nll_beta,1VDD,0.2614,0.3281
nll_beta,1VER,0.2269,0.2645
nll_beta,1VK0,0.2542,0.317
nll_beta,1VLM,0.2663,0.3395
nll_beta,1VR4,0.2976,0.3706
nll_beta,1W2Y,0.2624,0.2999
nll_beta,1W8A,0.2404,0.2767
nll_beta,1WD8,0.2354,0.3069
nll_beta,1WDV,0.2767,0.3179
nll_beta,1WLZ,0.2721,0.2988
nll_beta,1WTJ,0.25,0.2798
nll_beta,1WTY,0.2642,0.3244
nll_beta,1WU2,0.3145,0.386
nll_beta,1WV8,0.3321,0.4332
nll_beta,1WW9,0.2641,0.3064
nll_beta,1X1Q,0.3694,0.4126
nll_beta,1X6O,0.2778,0.2963
nll_beta,1XVS,0.2834,0.3271
nll_beta,1XX1,0.2425,0.2777
nll_beta,1Y08,0.2412,0.294
nll_beta,1Y7O,0.2966,0.3673
nll_beta,1Y8Q,0.2257,0.275
nll_beta,1Y98,0.2553,0.3273
nll_beta,1YEM,0.2432,0.2932
nll_beta,1YK3,0.2494,0.3199
nll_beta,1YMQ,0.2197,0.2585
nll_beta,1YRX,0.4642,0.5492
nll_beta,1Z05,0.3264,0.3627
nll_beta,1Z3X,0.254,0.2859
nll_beta,1ZEJ,0.2844,0.3243
nll_beta,1ZJ8,0.2309,0.2926
nll_beta,1ZKL,0.2431,0.2722
nll_beta,1ZZ0,0.223,0.2502
nll_beta,2A25,0.2874,0.3567
nll_beta,2A3V,0.4076,0.4663
nll_beta,2A65,0.2404,0.2712
nll_beta,2A9S,0.2207,0.2413
nll_beta,2ACJ,0.4341,0.5018
nll_beta,2AE0,0.439,0.4923
nll_beta,2AG0,0.2144,0.2886
nll_beta,2AHR,0.2884,0.3525
nll_beta,2AP2,0.4781,0.5415
nll_beta,2AQ4,0.3095,0.3479
nll_beta,2B2N,0.2883,0.3351
nll_beta,2B3X,0.3546,0.4277
nll_beta,2B5E,0.4048,0.4426
nll_beta,2B7O,0.2646,0.3132
nll_beta,2BON,0.2659,0.3212
nll_beta,2BTY,0.2741,0.3528
nll_beta,2C8X,0.3588,0.4217
nll_beta,2C90,0.377,0.4469
nll_beta,2CB4,0.2394,0.2972
nll_beta,2CCH,0.3176,0.3604
nll_beta,2CCM,0.245,0.2864
nll_beta,2CKL,0.2997,0.3493
nll_beta,2CZV,0.2474,0.2988
nll_beta,2D0T,0.231,0.2861
nll_beta,2D68,0.2845,0.2749
nll_beta,2DOB,0.5325,0.5679
nll_beta,2DQ6,0.2494,0.2708
nll_beta,2DRY,0.3123,0.4236
nll_beta,2DX6,0.284,0.3601
nll_beta,2E1M,0.4491,0.5575
nll_beta,2EO4,0.2723,0.3244
nll_beta,2EU9,0.2611,0.3023
nll_beta,2EXU,0.4756,0.4977
nll_beta,2F1F,0.2662,0.3048
nll_beta,2F2E,0.274,0.3337
nll_beta,2F8L,0.2434,0.278
nll_beta,2F9I,0.2345,0.2756
nll_beta,2F9Z,0.2592,0.3358
nll_beta,2FEX,0.2945,0.3357
nll_beta,2FFF,0.224,0.3059
nll_beta,2FH9,0.3496,0.4112
nll_beta,2FTX,0.2831,0.3751
nll_beta,2G9W,0.3961,0.4509
nll_beta,2GA1,0.4422,0.5092
nll_beta,2GA9,0.2439,0.3245
nll_beta,2GD9,0.3175,0.3752
nll_beta,2GT1,0.2863,0.3509
nll_beta,2GUH,0.34,0.3746
nll_beta,2HXW,0.2705,0.3064
nll_beta,2I53,0.2324,0.2603
nll_beta,2I7H,0.2562,0.3112
nll_beta,2IJE,0.2563,0.31
nll_beta,2IO7,0.2124,0.289
nll_beta,2IUC,0.2237,0.2852
nll_beta,2IVF,0.2789,0.3363
nll_beta,2IVM,0.1948,0.2275
nll_beta,2JAC,0.2422,0.2897
nll_beta,2JBV,0.2415,0.294
nll_beta,2JFN,0.2511,0.2767
nll_beta,2JH3,0.2539,0.3043
nll_beta,2NLY,0.2156,0.2409
nll_beta,2NN4,0.2552,0.322
nll_beta,2NTX,0.3418,0.3959
nll_beta,2NVN,0.2912,0.3477
nll_beta,2OD8,0.2649,0.3549
nll_beta,2OO2,0.2313,0.2708
nll_beta,2OO3,0.2014,0.2527
nll_beta,2P0U,0.2166,0.2626
nll_beta,2P1L,0.2802,0.3468
nll_beta,2P38,0.3037,0.3581
nll_beta,2P62,0.2567,0.3078
nll_beta,2P8J,0.2822,0.3248
nll_beta,2P8Q,0.3245,0.4001
nll_beta,2PAV,0.2662,0.3086
nll_beta,2PJS,0.256,0.3131
nll_beta,2PK9,0.3001,0.3725
nll_beta,2PN0,0.3587,0.4227
nll_beta,2PQN,0.3337,0.3609
nll_beta,2PQV,0.268,0.3164
nll_beta,2PY2,0.2513,0.3003
nll_beta,2Q1Z,0.419,0.4654
nll_beta,2QCO,0.3369,0.3537
nll_beta,2QE9,0.3207,0.3803
nll_beta,2QH9,0.2735,0.3263
nll_beta,2QHL,0.266,0.2922
nll_beta,2QKL,0.3032,0.3958
nll_beta,2QL3,0.259,0.3157
nll_beta,2QM7,0.2931,0.3432
nll_beta,2QML,0.3106,0.3606
nll_beta,2QOS,0.2902,0.3569
nll_beta,2QSV,0.2811,0.3667
nll_beta,2QYA,0.2771,0.3606
nll_beta,2R5F,0.2768,0.3323
nll_beta,2R6R,0.2515,0.3211
nll_beta,2RCC,0.2881,0.3344
nll_beta,2RH3,0.2325,0.2559
nll_beta,2UZ8,0.2656,0.3349
nll_beta,2V62,0.2414,0.2875
nll_beta,2VEF,0.2729,0.3218
nll_beta,2VUN,0.222,0.2572
nll_beta,2VZB,0.2329,0.2898
nll_beta,2W3X,0.2393,0.2835
nll_beta,2W9Y,0.2724,0.3305
nll_beta,2WDZ,0.2284,0.2886
nll_beta,2WNH,0.2365,0.2663
nll_beta,2WP1,0.4523,0.4502
nll_beta,2X1C,0.2134,0.2444
nll_beta,2X26,0.4075,0.4988
nll_beta,2XD0,0.4377,0.4674
nll_beta,2XDO,0.2409,0.3067
nll_beta,2XN4,0.2992,0.3679
nll_beta,2XPI,0.2375,0.3021
nll_beta,2XPL,0.2673,0.3384
nll_beta,2XVS,0.3479,0.456
nll_beta,2Y9W,0.2622,0.3393
nll_beta,2YEU,0.3449,0.4026
nll_beta,2YFA,0.343,0.4136
nll_beta,2YGB,0.2839,0.333
nll_beta,2YGK,0.3084,0.3635
nll_beta,2YJT,0.2236,0.2837
nll_beta,2YN0,0.2435,0.2806
nll_beta,2Z1D,0.2318,0.2841
nll_beta,2Z1Z,0.2047,0.2591
nll_beta,2Z7E,0.3236,0.4003
nll_beta,2ZIU,0.4531,0.49
nll_beta,2ZME,0.3097,0.3866
nll_beta,2ZON,0.2318,0.2707
nll_beta,2ZUL,0.2468,0.2902
nll_beta,3A58,0.3316,0.3786
nll_beta,3ADO,0.2236,0.2661
nll_beta,3AJW,0.389,0.4307
nll_beta,3AMH,0.1924,0.2503
nll_beta,3AQG,0.2464,0.3085
nll_beta,3ATQ,0.2404,0.2917
nll_beta,3AV4,0.3006,0.3685
nll_beta,3B23,0.453,0.4885
nll_beta,3B2D,0.2887,0.3682
nll_beta,3B8I,0.2571,0.3196
nll_beta,3BCI,0.2341,0.3017
nll_beta,3BGU,0.3146,0.361
nll_beta,3BJ6,0.3361,0.3771
nll_beta,3BNK,0.2319,0.2942
nll_beta,3BVQ,0.3179,0.3747
nll_beta,3C7J,0.4724,0.5627
nll_beta,3CAX,0.2212,0.2343
nll_beta,3CB0,0.2463,0.2793
nll_beta,3CB5,0.2609,0.3168
nll_beta,3CBM,0.2539,0.2963
nll_beta,3CGG,0.2786,0.349
nll_beta,3CMQ,0.219,0.2733
nll_beta,3CQO,0.2222,0.2884
nll_beta,3CU3,0.3456,0.4066
nll_beta,3CXM,0.2437,0.2688
nll_beta,3D1M,0.2707,0.2973
nll_beta,3D49,0.3685,0.3957
nll_beta,3DEE,0.3313,0.4332
nll_beta,3DIW,0.3162,0.3845
nll_beta,3DJD,0.2535,0.3034
nll_beta,3DJN,0.2246,0.2356
nll_beta,3DLA,0.2087,0.2726
nll_beta,3DOH,0.2221,0.2776
nll_beta,3DXI,0.2864,0.3544
nll_beta,3E7P,0.2399,0.2931
nll_beta,3E8S,0.2718,0.3085
nll_beta,3E8V,0.2587,0.2775
nll_beta,3E98,0.3419,0.406
nll_beta,3E99,0.308,0.3302
nll_beta,3EC1,0.3866,0.4616
nll_beta,3ED4,0.2859,0.3473
nll_beta,3EFY,0.2875,0.3284
nll_beta,3ER7,0.2913,0.3336
nll_beta,3EUS,0.2555,0.2973
nll_beta,3FBI,0.317,0.3601
nll_beta,3FJU,0.2872,0.3203
nll_beta,3FKK,0.2286,0.263
nll_beta,3FPR,0.278,0.3177
nll_beta,3FVE,0.2654,0.3061
nll_beta,3FVV,0.2362,0.2946
nll_beta,3G39,0.2283,0.2481
nll_beta,3G3O,0.2473,0.2991
nll_beta,3G6L,0.2583,0.3166
nll_beta,3G85,0.2871,0.3486
nll_beta,3GF6,0.2819,0.3514
nll_beta,3GLR,0.2938,0.3361
nll_beta,3GM5,0.2997,0.3877
nll_beta,3GMV,0.326,0.3637
nll_beta,3GQU,0.3402,0.3785
nll_beta,3GR5,0.2828,0.3315
nll_beta,3GXQ,0.3593,0.3954
nll_beta,3H1T,0.2574,0.3185
nll_beta,3H6E,0.2525,0.3243
nll_beta,3H6R,0.2319,0.2803
nll_beta,3H7O,0.2218,0.2589
nll_beta,3HBC,0.2851,0.3396
nll_beta,3HHC,0.358,0.4366
nll_beta,3HL0,0.3188,0.3742
nll_beta,3HST,0.2268,0.2914
nll_beta,3HTK,0.394,0.4645
nll_beta,3HTV,0.2923,0.3628
nll_beta,3I38,0.323,0.3829
nll_beta,3IC8,0.2876,0.3584
nll_beta,3IHU,0.3494,0.4388
nll_beta,3IUG,0.255,0.3029
nll_beta,3IVB,0.3839,0.5008
nll_beta,3JST,0.2437,0.2877
nll_beta,3JWH,0.2797,0.3419
nll_beta,3KFW,0.3323,0.421
nll_beta,3KGR,0.2509,0.3176
nll_beta,3KKD,0.3426,0.4206
nll_beta,3KKE,0.2363,0.3036
nll_beta,3KOL,0.3053,0.3734
nll_beta,3KXR,0.38,0.4993
nll_beta,3KZP,0.3297,0.4059
nll_beta,3L1W,0.243,0.2787
nll_beta,3L2H,0.2864,0.3237
nll_beta,3L6F,0.3057,0.3572
nll_beta,3LLI,0.305,0.3098
nll_beta,3LOC,0.2953,0.3496
nll_beta,3LS0,0.2302,0.2531
nll_beta,3LW3,0.2504,0.2698
nll_beta,3M1T,0.3647,0.3847
nll_beta,3M91,0.4802,0.5089
nll_beta,3MB2,0.4222,0.4518
nll_beta,3MKR,0.2381,0.2848
nll_beta,3ML3,0.269,0.3047
nll_beta,3MML,0.2647,0.3299
nll_beta,3MQ2,0.2913,0.3435
nll_beta,3MV2,0.2596,0.315
nll_beta,3MYU,0.2463,0.311
nll_beta,3N39,0.2277,0.2979
nll_beta,3N55,0.2969,0.309
nll_beta,3N5L,0.2698,0.3154
nll_beta,3N74,0.2229,0.2858
nll_beta,3N9U,0.2526,0.2924
nll_beta,3NJE,0.2685,0.2956
nll_beta,3NO8,0.2598,0.3246
nll_beta,3NYY,0.2832,0.3249
nll_beta,3OAP,0.2512,0.2653
nll_beta,3OC7,0.2226,0.2535
nll_beta,3OEC,0.2434,0.3024
nll_beta,3OFJ,0.2461,0.3179
nll_beta,3OOQ,0.245,0.3107
nll_beta,3P86,0.2508,0.3145
nll_beta,3PFY,0.3454,0.3883
nll_beta,3PPU,0.2225,0.2682
nll_beta,3PZ8,0.289,0.3407
nll_beta,3QC1,0.3752,0.4305
nll_beta,3QDO,0.3346,0.3631
nll_beta,3QKL,0.2595,0.3069
nll_beta,3QLA,0.3647,0.3875
nll_beta,3QNM,0.2755,0.3155
nll_beta,3QTA,0.3288,0.3716
nll_beta,3QVJ,0.2635,0.3221
nll_beta,3R0Q,0.2457,0.3283
nll_beta,3R6B,0.4781,0.5501
nll_beta,3RAZ,0.2694,0.3301
nll_beta,3RLE,0.4468,0.4955
nll_beta,3RQ4,0.2787,0.3345
nll_beta,3RST,0.2136,0.258
nll_beta,3SF5,0.2128,0.3013
nll_beta,3SHW,0.2498,0.292
nll_beta,3SOL,0.2831,0.3454
nll_beta,3SUZ,0.4063,0.4548
nll_beta,3T0Q,0.3323,0.386
nll_beta,3T9O,0.2515,0.3134
nll_beta,3TCO,0.2302,0.2896
nll_beta,3THF,0.2839,0.3112
nll_beta,3TIX,0.3267,0.395
nll_beta,3TSZ,0.2704,0.3415
nll_beta,3TU7,0.4338,0.5532
nll_beta,3TVA,0.2534,0.2855
nll_beta,3U1D,0.3042,0.362
nll_beta,3U2A,0.3288,0.3621
nll_beta,3U66,0.3273,0.3996
nll_beta,3U9L,0.2563,0.3128
nll_beta,3UJ6,0.2357,0.309
nll_beta,3UN9,0.3332,0.409
nll_beta,3UNG,0.3063,0.3781
nll_beta,3UTN,0.2355,0.2791
nll_beta,3UVO,0.2448,0.3404
nll_beta,3V70,0.2315,0.313
nll_beta,3VD8,0.5374,0.5937
nll_beta,3VEP,0.4924,0.5101
nll_beta,3VFO,0.3232,0.3702
nll_beta,3VFP,0.3554,0.3954
nll_beta,3VHL,0.3197,0.4101
nll_beta,3VPB,0.2796,0.3198
nll_beta,3VRJ,0.3403,0.4163
nll_beta,3VSM,0.2289,0.2814
nll_beta,3VST,0.2209,0.2551
nll_beta,3VUQ,0.2937,0.3362
nll_beta,3VYN,0.204,0.2655
nll_beta,3W0L,0.2961,0.3788
nll_beta,3W3T,0.2784,0.3598
nll_beta,3W3W,0.2498,0.3056
nll_beta,3W56,0.264,0.301
nll_beta,3W8W,0.2592,0.3362
nll_beta,3WNV,0.2557,0.3086
nll_beta,3WTQ,0.2831,0.3164
nll_beta,3WW1,0.2183,0.2804
nll_beta,3X0X,0.2152,0.2839
nll_beta,3ZH9,0.2564,0.3042
nll_beta,3ZIE,0.2718,0.3349
nll_beta,4AK1,0.4025,0.4425
nll_beta,4ALY,0.226,0.2669
nll_beta,4AOM,0.262,0.321
nll_beta,4AUP,0.2546,0.3349
nll_beta,4B18,0.2347,0.2931
nll_beta,4BU1,0.3254,0.4199
nll_beta,4BVE,0.2754,0.3348
nll_beta,4BX9,0.2638,0.3259
nll_beta,4C1S,0.2391,0.2947
nll_beta,4C6R,0.2734,0.3334
nll_beta,4CE5,0.234,0.2579
nll_beta,4CGB,0.5445,0.5667
nll_beta,4CH9,0.2368,0.266
nll_beta,4CKT,0.3312,0.3291
nll_beta,4CLF,0.3025,0.3502
nll_beta,4CSO,0.229,0.3216
nll_beta,4D51,0.2639,0.3119
nll_beta,4DA2,0.2437,0.3037
nll_beta,4DOV,0.3343,0.3626
nll_beta,4EOY,0.3506,0.4325
nll_beta,4EWI,0.3662,0.4636
nll_beta,4EX5,0.2459,0.2917
nll_beta,4F0F,0.2995,0.3451
nll_beta,4F27,0.2816,0.3453
nll_beta,4FC4,0.2111,0.2561
nll_beta,4FE9,0.2413,0.2834
nll_beta,4FIX,0.2317,0.2904
nll_beta,4FYU,0.2587,0.3084
nll_beta,4G3H,0.3149,0.3955
nll_beta,4GMV,0.2476,0.3135
nll_beta,4H9D,0.3325,0.3855
nll_beta,4HIA,0.2772,0.3444
nll_beta,4HJW,0.2483,0.3037
nll_beta,4HKA,0.2756,0.3126
nll_beta,4HUJ,0.2647,0.319
nll_beta,4ICH,0.2631,0.337
nll_beta,4IDI,0.267,0.3221
nll_beta,4JGX,0.2503,0.3031
nll_beta,4JHN,0.2098,0.2532
nll_beta,4JLX,0.27,0.3115
nll_beta,4JX2,0.3521,0.4328
nll_beta,4K36,0.3088,0.3597
nll_beta,4KH9,0.2581,0.3156
nll_beta,4KYQ,0.2556,0.3304
nll_beta,4L7Z,0.2817,0.3468
nll_beta,4L9U,0.4763,0.5384
nll_beta,4LD7,0.258,0.3341
nll_beta,4LZ2,0.2806,0.3295
nll_beta,4MAA,0.2363,0.2796
nll_beta,4ME9,0.2592,0.3112
nll_beta,4MG5,0.252,0.2977
nll_beta,4MG6,0.2421,0.3238
nll_beta,4MJG,0.2687,0.3256
nll_beta,4N39,0.3094,0.3612
nll_beta,4N5X,0.3388,0.4338
nll_beta,4NPJ,0.3592,0.3922
nll_beta,4NUF,0.3618,0.4455
nll_beta,4NWZ,0.2646,0.324
nll_beta,4O62,0.3938,0.4467
nll_beta,4O92,0.4408,0.4728
nll_beta,4OC8,0.4076,0.4701
nll_beta,4OF8,0.2591,0.3091
nll_beta,4OFF,0.4308,0.5003
nll_beta,4OX3,0.2679,0.3297
